PostID,CommentID,Combative,Deliberative,Text,Toxicity,Rationality,Mutual Respect,Emotion,Moderator,Diversity
post_7,post_7_11_1_1,1.0,0.0,"This is honestly a valid counterpoint, not gonna lie. So basically AOC doesn’t excel even at sucking, that’s her whole existence in a nutshell.",0.811467027597204,0.0056700706481933,0.9997580647468568,0.0062802731990814,0,0
post_7,post_7_11_2,1.0,0.0,I'll die on that hill with ya because I completely agree!,0.6932668059974217,0.582917332649231,0.9997567534446716,0.9994905292987823,0,0
post_7,post_7_11_3,1.0,0.0,"They are all, as the Soviets said, ""Useful idiots"" who will be immediately discarded by their handlers once their use as cultural provocateurs has run its course.",0.9224337484765622,0.0093474388122558,0.9997155070304872,0.0001789927482604,0,0
post_7,post_7_12,1.0,0.0,"Two things can be true at once:

1. He probably should be alive. Yeah I'll agree there. Assuming of course that, had he not died when he did, he wouldn't have OD'ed to death between then and now, of course.
2. His life was absolutely, positively NOT one worth honoring.

He wasn't a good dude. Does that mean he deserved to die? No. But he absolutely was NOT a good guy and not worthy of ""honor"".",0.3183898092127372,0.0047336816787719,0.9997739195823668,3.993511199951172e-06,0,1
post_7,post_7_13,1.0,0.0,"Let me guess, it's a 500 page bill that contains 499 pages of funding for Israel and/or Ukraine, and a title sheet.",0.0297940536014294,0.0129482746124267,0.9991928935050964,0.0003692209720611,0,1
post_7,post_7_13_1,1.0,0.0,"Is this bitch wants it, there’s no Israel funding.",0.9965363958844898,0.3263092041015625,0.9997926354408264,0.021804928779602,0,0
post_7,post_7_13_2,1.0,0.0,"499 pages of Ukraine funding. While in the meantime our closest ally doesnt get shit because they supposedly might have accidentally killed some civilians who were probably hamas or hamas supporters, or at least hamas enablers. Remember there is zero outcry from the ""civilians"" there to get rid of hamas, so...",0.7459723488666252,0.3685246706008911,0.9996681213378906,0.0001473128795623,0,1
post_7,post_7_13_3,1.0,0.0,Yep they’re always “bundling” bills 🤦‍♀️,0.2140698974612034,0.5489852428436279,0.9996893405914308,0.8435812592506409,0,1
post_7,post_7_14,1.0,0.0,Pathetic pandering.,0.9426279648442188,0.0050442814826965,0.999716579914093,0.0002569556236267,0,1
post_7,post_7_15,1.0,0.0,I will never understand the left and their fascination with putting criminals on a pedestal.,0.0787252434444661,0.4044798016548157,0.9997033476829528,0.0256078541278839,0,1
post_7,post_7_15_1,1.0,0.0,"Because they represent themselves. They see their brother, their cousin, their daughter, their parents in these criminal derths of society. Morally bankrupt mentally ill degenerates. 

My own fucking mother has the sickness of group think. The greatest illusion the left ever pulled is tricking all their constiuents into thinking they all share the same plight because of their individual personal fuck ups.",0.9945127019478596,0.0204062461853027,0.9998078942298888,0.0148870050907135,0,1
post_7,post_7_16,1.0,0.0,LMAOAOAOAOAOAOAOAOAOAOAO,0.387294956533253,0.005953311920166,0.5127584934234619,0.0114060342311859,0,1
post_7,post_7_17,1.0,0.0,The circus continues,0.0279022155881873,0.7286689877510071,0.9963860511779784,0.8678279519081116,0,1
post_7,post_7_18,1.0,0.0,"George Floyd was a felon, drug addict, thief and man who punched pregnant women in their stomachs. That isn't exactly hero status in my book. This woman is unhinged. Vote red.",0.932517864270947,0.0076154470443725,0.99979430437088,0.0310500860214233,0,1
post_7,post_7_19,1.0,0.0,"Was his death unfortunate and potentially avoidable? Yes.

Was he a piece of shit criminal drug addict? Also, yes.

His life deosnt deserved to be honored.",0.9215206176305888,0.2772082686424255,0.9997583031654358,0.8493979275226593,0,1
post_7,post_7_19_1,1.0,0.0,">Was his death unfortunate and potentially avoidable? Yes.

Sorry I don't see why his death is unfortunate since he brought it on himself.",0.0421043494911257,0.464213490486145,0.9986972212791444,0.0097419619560241,0,0
post_7,post_7_20,1.0,0.0,I guarantee that even if he wasn't arrested in 2020 he'd be dead by now. If the people really cared about people like George Floyd (and there are thousands every year) they'd be doing something about the drugs and mental illness on our streets.,0.160158366677788,0.0190868973731994,0.9998003840446472,0.0062820315361022,0,1
post_7,post_7_21,1.0,0.0,"Yep it's an election year, time to bring up George Floyd again to try and steer people away from anti Israel protests.",0.0866439054958489,0.0950498580932617,0.9995028972625732,0.9711349010467528,0,1
post_7,post_7_22,1.0,0.0,Cunned Stunt,0.1493450142379255,0.7964434027671814,0.9997946619987488,0.0005787014961242,0,1
post_7,post_7_23,1.0,0.0,The horse is tired...,0.109109752755984,0.7940075397491455,0.4998724162578583,0.0002746880054473,0,1
post_7,post_7_24,1.0,0.0,FFS Cori Bush is trying something similar for Michael Brown.,0.0271878277910274,0.6756895780563354,0.9563681483268738,0.2212407290935516,0,1
post_7,post_7_24_1,1.0,0.0,Killed by a cop when Brown was trying to steal his gun?  Was that him?,0.1781069968143693,0.5975805521011353,0.9992243051528932,0.0036884546279907,0,0
post_7,post_7_24_1_1,1.0,0.0,"Yep, good ol' Saint Mike. ""He should still be here with his family!"" Maybe he would be if he didn't rob a convenience store before trying to wrestle a cop for his gun.",0.2555392934945156,0.2915737628936767,0.9997625946998596,0.9992700815200806,0,1
post_7,post_7_24_1_2,1.0,0.0,"I remember that day watching the video, I’m glad they released the body cam footage and showed the entire thing instead of the shortened part where everyone was criticizing the cop for doing",0.0264344263173974,0.0591986775398254,0.9993107318878174,0.1061016917228698,0,1
post_7,post_7_24_1_3,1.0,0.0,Yes. And beat the shit out of the cop. But don’t forget he was the “gentle giant”,0.927212731121266,0.0287122726440429,0.9997894167900084,0.9979608058929444,0,1
post_7,post_7_25,1.0,0.0,Honor his life?  You mean when he held a gun to a pregnant woman?,0.2841794908660523,0.3448951840400696,0.9997352957725524,0.7897710502147675,0,1
post_7,post_7_26,1.0,0.0,"Hope the Squad goes Bye-Bye soon. Maybe their districts will wake up and vote them out. 

AOC’s district is practically 3rd World after she chased Amazon away.",0.1566607440956005,0.5458453297615051,0.9997085928916932,0.9544588029384612,0,1
post_7,post_7_27,1.0,0.0,How much special interest funding does the back half of this bill have I wonder?,0.0312330266932002,0.1266734600067138,0.9987040758132936,0.0089955925941467,0,1
post_7,post_7_27_1,1.0,0.0,"Oh there's a lot of areas for money to get corrupted away with it.

I'd say it's salvageable with negotiations though if either side actually wanted to help the people instead of grandstand and campaign on platitudes. 

[Wikipedia](https://en.m.wikipedia.org/wiki/George_Floyd_Justice_in_Policing_Act)

[raw congress.gov](https://www.congress.gov/bill/117th-congress/house-bill/1280)",0.0261632629804454,0.006706953048706,0.999772012233734,0.0009409189224243,0,0
post_7,post_7_28,0.0,0.0,🤮,0.07232347312376,0.8564969301223755,0.9784608483314514,0.1192574501037597,0,1
post_7,post_7_29,1.0,0.0,How about slob,0.7722318866713497,0.7068813443183899,0.9996525049209596,0.0002021491527557,0,1
post_7,post_7_30,1.0,0.0,What everyone carries narcan and fake 20s? What do they want!?,0.0762214224400812,0.5702316164970398,0.9996376037597656,0.0004213452339172,0,1
post_7,post_7_31,1.0,0.0,Let me say it slowly for you … he … over … dosed.,0.0505986345955339,0.8310598134994507,0.9977686405181884,1.341104507446289e-05,0,1
post_7,post_7_32,1.0,0.0,Well he did get a celebrity funeral and his casket parading in a gold plated horse drawn carriage.  That is up there with JFK's funeral.,0.0601803855038399,0.8433573842048645,0.9996660947799684,0.791180819272995,0,1
post_7,post_7_33,1.0,0.0,George Floyd would probably be dead today if police hadn’t been called about the fake money that day anyway. What part of his life was honourable? People like Tlaib need to stop pretending like every life has an equal value when it doesn’t.,0.2265183060392598,0.2416957020759582,0.9997860789299012,0.0003639161586761,0,1
post_7,post_7_34,1.0,0.0,"One of the other Squad members is pushing a bill in the name of Michael ""I didn't really put my hands up"" Brown. They're all delusional.",0.3677598469593861,0.2506953477859497,0.9997733235359192,4.762411117553711e-05,0,1
post_7,post_7_35,1.0,0.0,He would be alive today if he didn't od on drugs.,0.3373710849707237,0.9041062593460084,0.9997487664222716,0.1952305734157562,0,1
post_7,post_7_36,1.0,0.0,"The democrats killed George Floyd. 

Derek Chauvin - Democrat. Had 12 previous use of force complaints 

Tim Waltz - Democrat Governor who let ""non-violent"" offenders out of jail to protect the inmates from covid

Amy Klobuchar- Democrat and Senior Senator from MI. Previously the DA of Hennipin county who decided not to investigate the use of force complaints about Chauvin. 

A guy who probably shouldn't of been a cop. A guy who definitely should've been in jail. And people 'in-charge"" who just do and say whatever it takes to win their next election 🙄",0.122833267117138,0.4970464706420898,0.99967360496521,0.0113130807876586,0,1
post_7,post_7_37,1.0,0.0,"It's an election year, how are you surprised by this posturing? The GOP does the same shit every two to four years as well.",0.8631663181213138,0.4129608869552612,0.9997797608375548,0.0012215971946716,0,1
post_7,post_7_37_1,1.0,0.0,Wrong sub hon.,0.0302363426069731,0.7144827246665955,0.9980921149253844,0.0035143196582794,0,0
post_7,post_7_37_1_1,1.0,0.0,It really isn't. The bill is brought up not because the left believes it will be passed but because it's a ploy to garner sympathy votes from minorities who believe that systemic racism is that prevalent.,0.0797740495484752,0.00921630859375,0.9959406852722168,0.0031455159187316,0,0
post_7,post_7_37_2,1.0,0.0,The GOP tries to pass bills honoring violent criminals every four years?,0.0936717262935014,0.5592406392097473,0.5456001162528992,0.0011247098445892,0,1
post_7,post_7_37_2_1,1.0,0.0,Use some common sense. The GOP proposes bills that appeal to their base as well during an election cycle.,0.0253306469064776,0.5296648740768433,0.9986796975135804,0.9714787900447844,0,0
post_7,post_7_38,1.0,0.0,They should be passing the George Floyd Don't Do Lethal Drugs Act.,0.0845994493891843,0.6278690695762634,0.9324297308921814,0.0003038048744201,0,1
post_7,post_7_39,1.0,0.0,She's such a tone deaf smooth brain.,0.9119220680184452,0.4205768704414367,0.9996942281723022,0.0719508230686187,0,0
post_8,post_8_0,1.0,0.0,"Sure, agree to sit then just stand the whole time. It can help with the Biden being weak optics. As if everyone doesn't already know how weak Biden is.",0.0323750172385101,0.3009281754493713,0.9994977712631226,0.0067821443080902,0,1
post_8,post_8_1,1.0,0.0,"OK? Chairs are used in like 50% of debates aren't they. Reagan used one vs Carter, HW had one vs Clinton, Trump had one vs Hillary

this is a reach",0.0293726893794556,0.1221060156822204,0.6165773272514343,0.1976423263549804,0,1
post_8,post_8_1_1,1.0,0.0,They sat at a table and chairs and debated? Sounds like a podcast format not a debate…,0.0276430589038695,0.0294988751411438,0.9969657063484192,0.0003646314144134,0,1
post_8,post_8_1_1_1,0.0,1.0,"It's very common, that's how [Mike Pence and Kamala Harris debated](https://www.politico.com/dims4/default/10fc8ee/2147483647/strip/true/crop/1160x773+0+0/resize/1290x860!/format/webp/quality/90/?url=https%3A%2F%2Fstatic.politico.com%2Fd8%2F46%2F97a10ed9481dabb2f8544146207a%2Fgettyimages-1279070271-773.jpg) last time around",0.0582123542675183,0.8683191537857056,0.9770755767822266,0.0290166437625885,0,0
post_8,post_8_1_1_1_1,1.0,0.0,That wasn't a debate it was a massacre.  Mike Pence despite his conflicts with Trump now may have given the greatest public defense of Trumpian policy in our lifetime in that debate.,0.0304572472271117,0.1062502861022949,0.9940515160560608,0.001558780670166,0,1
post_8,post_8_1_1_1_2,1.0,0.0,While true none of those candidates were too feeble to stand for their debates and that is a serious concern for Joe biden,0.1631588401716696,0.238487422466278,0.9987708926200868,0.0170967578887939,0,1
post_8,post_8_1_1_1_3,1.0,0.0,"When Biden knows that one of his largest criticisms is that he too old, this is a bad look. Don’t pretend otherwise",0.2713548502239226,0.2423934340476989,0.9997426867485046,4.2319297790527344e-05,0,1
post_8,post_8_1_2,1.0,0.0,Stay mad democrat,0.9258294394783476,0.8057048916816711,0.999334752559662,0.0962461233139038,0,1
post_8,post_8_1_3,1.0,0.0,It’s not a reach when the leader of the free world can’t even walk up stairs. He shuffles. The American people need to see how weak he is.,0.3079462259533919,0.174260675907135,0.999492049217224,1.913309097290039e-05,0,1
post_9,post_9_0,1.0,0.0,Wow this is painful to watch,0.0366546778861087,0.8328714370727539,0.999072790145874,1.4483928680419922e-05,0,1
post_9,post_9_0_1,1.0,0.0,yeah that one hurt,0.2506346395831494,0.004841148853302,0.9987217783927916,0.0015037059783935,0,1
post_9,post_9_0_2,1.0,0.0,Horribly so.  I can feel his frustration with her ridiculousness.,0.862334167736885,0.0434103608131408,0.9890336990356444,3.832578659057617e-05,0,1
post_9,post_9_1,1.0,0.0,She speaks like politics subreddit argues lol,0.0383222900059257,0.3313942551612854,0.6511049270629883,0.1423207819461822,0,1
post_9,post_9_1_1,1.0,0.0,No she didn’t call him a fascist or Nazi,0.2286661255650981,0.0128425955772399,0.9972026348114014,0.1830531954765319,0,1
post_9,post_9_1_1_1,1.0,0.0,Or ban him,0.2349895367930864,0.8750175833702087,0.9959734082221984,0.0008981823921203,0,1
post_9,post_9_1_1_1_1,1.0,0.0,Or make excessive use of skull and laughing emojis,0.2831652254198348,0.3461561203002929,0.9985817670822144,0.000629037618637,0,1
post_9,post_9_1_1_1_1_1,1.0,0.0,💀🤣💀🤣💀,0.07232347312376,0.8564969301223755,0.9784608483314514,0.1192574501037597,0,0
post_9,post_9_1_1_1_2,1.0,0.0,She would have if she could have.,0.0271038114451591,0.8649675250053406,0.9981421232223512,0.0126228332519531,0,0
